x_bucket,y_bucket,direction,q_move,q_turn_r,q_turn_l,q_still
0,1,0,-0.0309568,0.0390047,-0.0354115,-0.0346898
0,1,1,0.400507,-0.0214121,-0.0338622,0.0701121
0,1,2,-0.0303981,-0.01478,0.0110285,-0.0060134
0,1,3,-0.349992,-0.0224576,-0.0240593,-0.0379604
0,2,0,0.197556,0.823331,0.171153,0.21563
0,2,1,1.29031,0.382831,0.429325,0.819684
0,2,2,0.780211,0.1693,0.719329,0.248965
0,2,3,-0.0116885,0.300735,0.43487,0.12943
0,3,0,1.36877,2.48288,1.08655,1.5772
0,3,1,3.60216,1.34506,1.62538,2.06354
0,3,2,1.38705,0.983675,1.85178,1.22053
0,3,3,0.208992,1.58341,1.25109,1.00833
0,4,0,1.97794,4.26163,2.08678,2.90557
0,4,1,5.46535,3.39002,3.39478,4.26567
0,4,2,2.98015,2.34759,4.27264,3.04093
0,4,3,0.969772,2.02453,3.26584,1.58733
0,5,0,0.883002,0.792741,0.243227,0.340078
0,5,1,1.43927,0.595542,0.550576,0.943162
0,5,2,0.581872,0.355326,0.986,0.638681
0,5,3,-0.308198,0.497368,0.648456,0.18646
0,6,0,0.0733792,0.0267368,-0.0330484,-0.0192528
0,6,1,0.395162,-0.0181262,-0.0120775,0.0760687
0,6,2,-0.0305614,-0.0376797,0.0914222,-0.0196437
0,6,3,-0.471491,-0.0191749,-0.0199625,-0.0372151
0,7,0,-0.000959486,-0.00685592,0,-0.0060895
0,7,1,0.0754152,-0.0060895,-0.0060895,0
0,7,2,0.00685592,-0.00685592,0.00157474,0
0,7,3,0,0.00685592,0,0
1,1,0,-0.010882,0.152691,-0.0383064,-0.00340811
1,1,1,0.55407,-0.00172646,-0.0103924,0.12301
1,1,2,0.0245706,-0.0191933,0.165786,-0.0146201
1,1,3,-0.375476,0.00539088,-0.0143359,-0.0123152
1,2,0,0.263618,0.839872,0.121907,0.347681
1,2,1,1.40009,0.402005,0.358694,0.673549
1,2,2,0.640098,0.0872431,0.675971,0.225528
1,2,3,-0.805681,0.416926,0.208672,0.0723907
1,3,0,2.01553,3.40468,1.19371,1.65924
1,3,1,5.01229,1.99032,2.17757,2.73707
1,3,2,2.78453,0.988987,2.82946,1.28061
1,3,3,-0.0520143,1.82962,1.35001,0.940179
1,4,0,2.44531,6.14507,2.45643,3.81459
1,4,1,7.88373,4.85064,4.87813,6.08916
1,4,2,4.28809,2.96275,6.07635,4.27608
1,4,3,0.806269,4.50147,2.99412,1.76245
1,5,0,0.762175,0.905109,0.256668,0.542126
1,5,1,1.52643,0.646162,0.55371,1.00222
1,5,2,0.461113,0.352451,1.01051,0.585153
1,5,3,-0.687968,0.52451,0.608727,0.332799
1,6,0,-0.00702058,0.0923693,-0.0353122,-0.017937
1,6,1,0.477774,-0.0198102,-0.0213622,0.044958
1,6,2,-0.0227875,-0.0461282,0.112828,-0.031334
1,6,3,-0.733247,-0.0144057,-0.000355322,-0.0320655
1,7,0,-0.000242576,0.000237652,0,-0.0113587
1,7,1,0.115607,-0.0173058,-0.0120133,0.00604342
1,7,2,-0.00685592,-0.00685592,-0.0087011,-0.0129011
1,7,3,0,0.00761444,0,0
2,1,0,-0.0120962,0.0136043,-0.0202828,-0.0223311
2,1,1,0.181189,-0.00600382,-0.0260233,0.00604342
2,1,2,0,0.00762235,0,0
2,1,3,-0.268118,-0.000913506,-0.00685592,-0.0060895
2,2,0,0.269082,0.926329,0.0365246,0.3695
2,2,1,1.49825,0.128743,0.42115,0.763639
2,2,2,0.260579,-0.0468385,0.514567,0.0759002
2,2,3,-0.890996,0.248409,-0.0146607,-0.0467582
2,3,0,1.99809,4.62777,1.82738,2.21563
2,3,1,7.73125,3.4496,2.80235,3.94987
2,3,2,6.12408,1.53634,3.54902,1.93389
2,3,3,-0.0700908,1.10935,3.5348,1.35438
2,4,0,3.90585,9.3748,5.10532,6.11759
2,4,1,12.2328,7.67507,7.5226,9.39567
2,4,2,6.25651,4.77573,9.59094,6.79463
2,4,3,1.58045,4.46175,7.1763,1.72898
2,5,0,0.496654,0.979641,0.0625236,0.3792
2,5,1,1.66732,0.583425,0.596912,0.921591
2,5,2,0.549787,0.212626,1.10351,0.328008
2,5,3,-0.809509,0.282721,0.548968,0.0932719
2,6,0,0.0682545,0.0570864,-0.0222812,-0.0053644
2,6,1,0.380324,-0.00651699,-0.0155177,0.0727064
2,6,2,-0.0100242,-0.0127718,0.120146,-0.00364609
2,6,3,-0.258738,-0.0114113,-0.00612655,0
2,7,0,0,0.00762235,0,0
2,7,1,0.21742,-0.000940074,0,-0.0060895
2,7,2,-0.00685592,-0.00685592,-0.00685592,-0.00700576
2,7,3,0,0.00685592,0,0
3,1,0,0,0,-0.000940074,0
3,1,1,0.181189,-0.0060895,0,0.00685592
3,1,2,-0.00514703,0,-0.00685592,0.00685592
3,1,3,0,-0.0060895,-0.00685592,-0.00700576
3,2,0,0.16727,1.01418,-0.0298804,0.139326
3,2,1,1.64764,0.0849808,0.426972,0.504212
3,2,2,0.0981893,-0.0292079,0.501365,0.0107097
3,2,3,-0.865609,0.187519,0.0267689,-0.0339621
3,3,0,2.20851,10.1317,1.63332,2.60709
3,3,1,18.2926,5.80296,5.4577,7.51374
3,3,2,9.46725,1.94676,4.55859,4.02768
3,3,3,0.11105,2.32711,4.58403,1.11933
3,4,0,6.98833,15.5295,8.86552,10.785
3,4,1,20.0541,12.4028,12.4016,15.6312
3,4,2,11.8092,8.7641,15.4566,11.7603
3,4,3,4.43095,6.65465,12.0209,7.82065
3,5,0,1.02969,1.04107,0.216857,0.390001
3,5,1,2.00788,0.819813,0.602686,1.2018
3,5,2,0.582019,0.361493,1.29718,0.673159
3,5,3,-0.663121,0.32007,0.748246,0.126469
3,6,0,-0.0166639,0.08183,-0.0210362,-0.0066546
3,6,1,0.580663,-0.0185298,-0.0126822,0.137025
3,6,2,-0.00295423,-0.0363681,0.166628,-0.0222546
3,6,3,-0.143974,-0.0222601,-0.0148328,-0.0264849
3,7,0,0,0,0.00685592,0
3,7,1,0,0,0.00685592,0
3,7,2,0.00685592,0,0,0
3,7,3,0,0,0.00685592,0
4,1,0,-0.00702517,-0.00279429,-0.0293559,-0.0183194
4,1,1,0.167485,-0.0184069,-0.0135431,0.000237652
4,1,2,0.0321146,-0.0134525,-0.00512694,-0.0227284
4,1,3,-0.367745,-0.0271649,-0.0169518,-0.0135382
4,2,0,0.305138,1.05708,0.0905441,0.280012
4,2,1,1.81886,0.320015,0.511796,0.940827
4,2,2,0.287058,0.0111264,0.77619,0.197443
4,2,3,-0.377202,0.38874,0.085688,0.0225427
4,3,0,6.11324,26.2469,2.81154,11.7388
4,3,1,38.9841,12.3826,13.5204,20.4036
4,3,2,5.75373,2.58925,21.077,0.333615
4,3,3,1.19585,10.6844,4.87274,1.34432
4,4,0,17.3788,26.1103,14.5311,19.033
4,4,1,34.1194,21.0681,21.0626,26.7374
4,4,2,18.1216,15.6803,26.774,19.8696
4,4,3,11.3353,14.7581,20.1351,6.43434
4,5,0,0.671039,1.37213,0.0795896,0.362916
4,5,1,2.85683,0.726857,0.743665,1.04769
4,5,2,0.666475,0.120874,1.49471,0.6115
4,5,3,-0.747081,0.296668,0.478867,0.095335
4,6,0,0.0117567,0.16345,0,0.000227595
4,6,1,0.887447,-0.020431,-0.0108657,0.386164
4,6,2,-0.00685592,-0.034957,0.130365,-0.0129011
4,6,3,-0.77733,-0.00487493,-0.00787439,-0.0196876
5,0,0,-0.00700576,-0.00685592,0,-0.00685592
5,0,1,0,-8.79709e-05,0,0
5,0,2,-0.00600382,0,0.00762235,-0.00600382
5,0,3,-0.130263,-0.00685592,0,0
5,1,0,0.00685592,0.0673973,-0.0119197,-0.00317008
5,1,1,0.534123,-0.00685592,-0.00446006,0.0153856
5,1,2,0.0761229,0,0,0
5,1,3,-0.268851,0.00762235,0,0
5,2,0,0.200322,1.20356,0.0303354,0.0962485
5,2,1,5.13077,0.465582,0.509468,1.32166
5,2,2,0.235296,0.0565858,1.17644,0.14722
