x_bucket,y_bucket,direction,q_move,q_turn_r,q_turn_l,q_still
0,1,0,0.018062,0.277311,-0.0378107,0.0532745
0,1,1,0.618048,0.0464802,0.0158957,0.0788943
0,1,2,0.128455,-0.0296495,0.142086,0.0175429
0,1,3,-0.698357,0.0406874,-0.000102211,-0.0172558
0,2,0,0.380469,0.703486,0.172031,0.347679
0,2,1,1.15916,0.297041,0.368824,0.660837
0,2,2,0.356178,0.18459,0.642201,0.294586
0,2,3,-0.72588,0.378236,0.327127,0.161224
0,3,0,0.708497,1.16313,0.456441,0.712862
0,3,1,1.8135,0.728897,0.723635,1.11782
0,3,2,0.744163,0.464569,1.13791,0.725099
0,3,3,-0.116746,0.718256,0.718047,0.459328
0,4,0,0.735153,1.16636,0.474556,0.742947
0,4,1,1.76902,0.753935,0.758284,1.16536
0,4,2,0.744469,0.474248,1.15668,0.742142
0,4,3,-0.465886,0.744246,0.745768,0.475687
0,5,0,0.628358,0.770094,0.165749,0.329984
0,5,1,1.33024,0.454211,0.43565,0.822445
0,5,2,0.382456,0.218393,0.838746,0.455234
0,5,3,-0.60343,0.385971,0.46994,0.229417
0,6,0,0.106548,-0.00132367,-0.0288597,-0.0149092
0,6,1,0.64643,0.0371344,-0.00659413,0.108905
0,6,2,0.0376469,-0.00230991,0.27014,0.00497988
0,6,3,-0.886325,0.00856791,-0.00804549,-0.0424567
0,7,0,0.0104138,0,0,0
0,7,1,0,0,0.0104138,0
0,7,2,0,0,0.0104138,0
0,7,3,-0.217172,0,-0.0104138,-0.000650684
1,2,0,0.144152,0.466218,0.00661699,0.156964
1,2,1,0.977916,0.178985,0.163417,0.471077
1,2,2,0.446541,0.010322,0.383895,0.184272
1,2,3,-0.823693,0.11775,0.119727,0.00150763
1,3,0,0.861976,1.49028,0.588168,0.951712
1,3,1,2.21451,0.960555,0.986008,1.47785
1,3,2,0.906546,0.590141,1.46177,0.929673
1,3,3,-0.420326,0.918354,0.951503,0.574658
1,4,0,0.966478,1.41065,0.577332,0.885266
1,4,1,2.14141,0.910336,0.921309,1.40966
1,4,2,0.880697,0.572961,1.403,0.889196
1,4,3,-0.42905,0.882831,0.892181,0.597004
1,5,0,0.686132,0.732998,0.0935725,0.421907
1,5,1,1.29625,0.339689,0.392646,0.810084
1,5,2,0.215586,0.143742,0.799341,0.442347
1,5,3,-0.794675,0.367296,0.399942,0.107853
1,6,0,0.155409,0.033587,-0.0147254,-0.00834786
1,6,1,0.376669,0.0414693,-0.0144606,0.16279
1,6,2,-0.0056235,-0.0250521,0.188871,-0.0116606
1,6,3,-0.775135,-0.0095499,0.0112092,-0.0159286
1,7,1,0,-0.00889554,0,0.0104138
1,7,2,0,-0.0104138,0.0104138,0
1,7,3,-0.526759,0,0,0.0104138
2,1,0,0,0.0104138,0,0
2,1,1,0,0.0104138,0,0
2,1,2,0.0120167,0,0,0
2,2,0,0.275158,0.665334,-0.0293669,0.131152
2,2,1,1.14351,0.291585,0.173194,0.598649
2,2,2,0.707395,-0.00976141,0.439661,0.172666
2,2,3,-0.68268,0.119624,0.119628,-0.0172803
2,3,0,1.22495,2.0635,0.777779,1.37104
2,3,1,3.06883,1.40183,1.45403,2.0713
2,3,2,1.29212,0.762451,2.08024,1.19253
2,3,3,-0.313328,1.36499,1.2516,0.76934
2,4,0,1.26976,1.92429,0.818881,1.19439
2,4,1,3.02926,1.31481,1.26936,2.0084
2,4,2,1.23417,0.810777,1.99365,1.25049
2,4,3,-0.252875,1.17945,1.24868,0.827058
2,5,0,0.802746,0.747795,0.100488,0.161356
2,5,1,1.32097,0.479442,0.406874,0.782635
2,5,2,0.368748,0.218632,0.824539,0.352363
2,5,3,-0.810469,0.162094,0.47325,0.10321
2,6,0,0.13719,0.137773,-0.0239392,-0.0153979
2,6,1,0.533194,-0.0108432,0.0089012,0.239875
2,6,2,-0.0277583,-0.0472351,0.149498,0.000894126
2,6,3,-0.791095,-0.0145558,0.0102283,-0.0274029
3,2,0,0.0678869,0.433518,0.024316,0.120299
3,2,1,0.929294,0.0226044,0.20161,0.497563
3,2,2,0.976033,-0.0170286,0.294255,0
3,2,3,-0.629356,0.0367939,0.198679,-0.0228359
3,3,0,2.21388,3.43448,1.52592,2.25308
3,3,1,5.5459,2.17564,2.27701,3.1945
3,3,2,2.17088,1.4165,3.1391,2.13157
3,3,3,0.209304,2.27465,2.14288,1.46883
3,4,0,2.22059,3.41648,1.41807,2.09963
3,4,1,5.1461,2.26178,2.27307,3.30253
3,4,2,1.80192,1.42789,3.31632,2.09399
3,4,3,-0.100296,2.05208,2.08098,1.3797
3,5,0,1.66719,0.577535,0.0154794,0.192233
3,5,1,1.27387,0.232142,0.599186,0.670457
3,5,2,0.122203,0.00439511,0.696028,0.222293
3,5,3,-0.728154,0.382603,0.107522,-0.0412766
3,6,0,-0.00851464,0.105474,-0.0281922,-0.00828376
3,6,1,0.611908,0.006341,-0.0180251,0.194107
3,6,2,-0.0204222,-0.0476642,0.0421788,-0.00969054
3,6,3,-0.633001,-0.0396575,-0.0264115,-0.0243341
4,2,0,0.0387428,0.307061,-0.0105066,0.0104138
4,2,1,0.719618,0.240523,0.0505709,0.327003
4,2,2,1.08073,-0.0251863,0.0945016,0.195045
4,2,3,-0.367915,0.0327576,-0.00247793,-0.0138828
4,3,0,3.85065,6.53491,2.45178,4.22746
4,3,1,10.106,4.19952,4.36571,6.43641
4,3,2,4.03752,2.11392,6.13898,4.15079
4,3,3,0.395123,3.55414,4.03034,0.902233
4,4,0,4.16328,6.41882,2.96939,3.94696
4,4,1,10.1931,4.37713,4.41864,6.61022
4,4,2,3.51218,2.92196,6.55389,4.25669
4,4,3,1.42702,4.16507,4.15202,3.00014
4,5,0,2.86243,0.520635,0.524422,1.04849
4,5,1,1.64122,0.326655,1.20786,0.587003
4,5,2,0.131067,0.397408,0.897459,0.304922
4,5,3,-0.484357,1.36495,0.169481,0.139499
4,6,0,-0.00514879,0.0993405,-0.0316038,0
4,6,1,0.690131,0.0479845,-0.00387649,0.117045
4,6,2,0.0104981,-0.0293782,0.289344,0.0167802
4,6,3,-0.520595,-0.00789755,0.0284029,-0.0186587
4,7,0,0.0127554,0,0,0
4,7,2,0,0.0104138,0,0
4,7,3,-0.197862,-0.0104138,0,0
5,1,0,-0.010929,0.0273501,0,-0.021478
5,1,1,0.252955,-0.0104138,-0.0104138,0.0378187
5,1,2,0,0.0104138,0,0
5,1,3,0,-0.0088592,0,0.0104138
5,2,0,0.0354925,0.597923,-0.0269353,-0.00487083
5,2,1,3.81883,0.0246775,0.077401,0.549399
5,2,2,0.423232,0.00873651,0.0307402,0.0551472
5,2,3,-0.515112,0.00410732,0.131353,-0.00966831
5,3,0,7.86383,13.7318,5.23886,8.01238
5,3,1,20.3064,8.86508,9.49916,13.4664
5,3,2,8.40701,4.89031,13.1139,7.74836
5,3,3,2.50234,9.09528,5.95176,4.85312
5,4,0,9.46426,14.0292,6.56715,9.19253
5,4,1,22.2264,9.56647,10.0642,13.5273
5,4,2,8.51232,6.53847,14.0375,9.37394
5,4,3,4.44452,9.05981,9.25782,6.11072
5,5,0,6.32256,0.335873,0.479568,1.38329
5,5,1,10.266,0.519407,1.89734,3.21373
5,5,2,0.262605,-0.0104138,2.86752,0.175997
5,5,3,-0.407795,2.25841,0,0
5,6,0,0,0.0769949,0,0
5,6,1,0.618798,-0.00613878,-0.0107537,0.205248
5,6,2,-0.000650684,-0.0251863,0.155267,-0.0180762
5,6,3,-0.375342,0,-0.0159384,-0.0104138
6,1,1,0.317209,0,0,0.0550779
6,2,0,0.416117,4.21791,0.022676,1.02599
6,2,1,21.4996,1.03157,0.908633,3.97961
6,2,2,3.70323,0.293427,4.29919,0.241122
6,2,3,-0.265999,0.536133,1.2927,0.182596
6,3,0,16.6065,32.0273,12.5546,22.8388
6,3,1,44.9775,22.6838,23.811,29.4301
6,3,2,15.6396,11.1408,30.6893,17.9305
6,3,3,7.09512,22.3743,9.06998,5.17044
6,4,0,21.7419,33.1228,13.8692,19.5284
6,4,1,50.9163,22.7423,23.4042,32.4995
6,4,2,18.367,13.8446,32.3081,21.2267
6,4,3,9.71294,19.5307,20.4257,13.7155
6,5,0,10.9462,12.2308,1.84342,5.96958
6,5,1,34.9858,7.83412,6.59321,13.9063
6,5,2,3.33887,0.110331,17.9201,6.54074
6,5,3,0.461952,4.31478,3.42485,0.602852
6,6,0,-0.00646067,0.050874,0,0
6,6,1,0.55063,-0.0171041,-0.0161701,0.0858497
6,6,2,-0.0110238,-0.0104138,0.0273501,-0.0187535
6,6,3,-0.39063,0,-0.00889554,-0.000650684
7,0,0,0,0.0104138,0,0
7,0,1,20.8291,0.0104138,0,0
7,0,2,0,0,0.0119321,0
7,1,0,-0.0104138,0,0,-0.000650684
7,1,1,0.201119,0,-0.0104138,0.0112647
7,2,0,2.35912,35.7428,0.459864,11.196
7,2,1,81.9222,1.33988,10.6817,0
7,2,2,-0.0186587,-0.00565561,14.9097,-0.0110238
7,2,3,-0.0696334,3.2822,-0.0119321,-0.010929
7,3,0,44.1767,69.3169,33.9728,53.7545
7,3,1,104.006,54.2161,50.5436,67.2631
7,3,2,52.5072,28.6742,75.4494,53.5568
7,3,3,14.928,52.4067,37.8904,15.046
7,4,0,47.8857,80.8829,33.2197,42.4408
7,4,1,119.319,57.1263,56.4167,80.5551
7,4,2,46.0914,35.0449,81.5386,52.5066
7,4,3,26.1401,39.7467,53.4036,32.7799
7,5,0,2.19853,39.3112,2.31167,-0.0104138
7,5,1,93.966,17.3835,2.82576,43.1386
7,5,2,6.80968,3.28024,36.6029,1.86017
7,5,3,0.237233,14.0886,5.42626,1.92604
7,6,0,-0.00528603,0.0671771,0,0
7,6,1,21.1475,-0.0094107,-0.0191069,0.0726912
7,6,2,-0.00216895,-0.0104138,-0.00889554,-0.00889554
7,6,3,0,0.0104138,0,0
7,7,0,0,0,0.0104138,0
7,7,2,0,0.0104138,0,0
7,7,3,-0.197862,-0.0104138,0,-0.0104138
