x_bucket,y_bucket,direction,q_move,q_turn_r,q_turn_l,q_still
0,0,0,-0.0159843,-0.00984466,-0.0162577,-0.0159102
0,0,1,0.0497685,-6.8183e-05,-0.0110591,0
0,0,2,-0.0104482,-0.00929372,-0.0104481,-0.00553038
0,0,3,-0.101953,-0.0203382,-0.00661725,-0.0197179
0,1,0,-0.00553038,0.00602125,-0.0066167,0
0,1,1,0.104548,-0.00763285,-0.00486457,0.00602125
0,1,2,-0.00491887,-0.0149501,0.0157509,-0.00378958
0,1,3,-0.281462,-0.0136137,-0.0125388,-0.020351
0,2,0,0,0.0092056,0,0
0,2,1,0.233099,-0.00976962,0,0.0238928
0,2,2,0.00614081,0,-3.11026e-05,0
0,3,0,0.135193,1.1082,0.0469624,0.567514
0,3,1,1.79316,0.552186,0.351273,0.950166
0,3,2,1.49222,-0.0212311,0.817074,0.613519
0,3,3,-0.42103,0.221096,0.269301,-0.0101975
0,4,0,0.65755,1228.59,1.93379,2.64292
0,4,1,4036.81,108.148,176.48,715.251
0,4,2,2.63943,2.09963,893.394,3.03013
0,4,3,0.743694,2.20563,3.47156,1.26202
0,5,0,0.211841,0.00119084,-0.0159165,0.00477829
0,5,1,0.269552,0,-0.00458194,0.0338126
0,5,2,-0.0203506,-0.0253607,0.0209368,-0.0154338
0,5,3,-0.384312,-0.00350996,-0.0113437,-0.019583
1,1,0,-0.0104486,-0.00976962,-0.014279,-0.00552984
1,1,1,0.050447,-0.0050353,-6.8183e-05,0
1,1,2,0.00643322,0,0,-0.0050353
1,1,3,-0.31066,0,-0.00552984,-6.11582e-07
1,2,0,-0.0157293,0.0841311,-0.0336945,0.00139768
1,2,1,0.245056,-0.0117233,-0.0033387,0.0572939
1,2,2,-0.013189,-0.0251519,0.0978565,0.00117537
1,2,3,-0.466197,0.0070313,-0.0120155,-0.0277884
1,3,0,0.294372,1.76805,0.108974,0.55116
1,3,1,2.87614,0.488083,0.635797,0.934161
1,3,2,0.356682,0.0286949,1.30889,0.133298
1,3,3,-0.378528,0.562748,0.161646,0.0229961
1,4,0,0.97351,904.541,1.19912,2.40221
1,4,1,4136.33,672.691,138.711,1589.95
1,4,2,3.01201,1.63479,2021.66,4.46583
1,4,3,-0.0186266,1.5413,4.36299,1.01686
1,5,0,-0.023381,0.0243672,-0.0115074,-0.0219022
1,5,1,0.71991,-0.0210107,-0.0193138,0
1,5,2,-0.0189218,-0.0259514,0.214787,-0.00328821
1,5,3,-0.311882,-0.00994228,0.0184569,-0.0110591
2,2,0,-0.0238109,-0.000698555,-0.0355503,-0.0346758
2,2,1,0.11059,-0.0226368,-0.0105157,0.00868997
2,2,2,-0.0104159,-0.0371183,0.0135799,-0.0213456
2,2,3,-0.527414,-0.0297693,-0.0271203,-0.0328141
2,3,0,1.11164,2.72392,0.298645,0.769329
2,3,1,3.79461,1.3336,1.7819,2.13645
2,3,2,0.668879,0.219771,2.2173,0.303467
2,3,3,-0.405066,1.00894,0.459695,0.177352
2,4,0,1.55352,561.422,0.76214,1.5492
2,4,1,4236.28,39.0018,62.2977,980.462
2,4,2,1.9544,0.604223,516.165,6.49926
2,4,3,-0.452608,3.63199,0.991276,0.425755
2,5,0,0.0700202,0.453909,-0.0197659,0.00846687
2,5,1,1.2036,0.0790451,0.102217,0.582845
2,5,2,0.00784532,-0.0366199,0.459456,-0.0262862
2,5,3,-0.116127,0.00837773,0.0294125,-0.0283441
3,2,0,-0.0158409,0.0156348,-0.00552984,-0.00491887
3,2,1,0.228674,-0.00983712,-0.0115205,0.02067
3,2,2,-0.00553038,0,0.00604629,0
3,2,3,0,0.00553723,0,0
3,3,0,1.21893,2.95139,0.542025,1.41507
3,3,1,5.63313,1.72567,1.68416,2.41488
3,3,2,0.875913,0.767879,2.61076,1.09332
3,3,3,-0.421677,0.783714,1.43134,0.505539
3,4,0,1.0057,676.691,0.707039,0.542566
3,4,1,4336.65,90.8803,106.443,510.489
3,4,2,0.340085,0.0201223,616.593,0.951256
3,4,3,-0.536161,8.18105,0.122064,-0.00423072
3,5,0,-0.0179683,0.293972,-0.0263707,-0.0134429
3,5,1,1.15051,0.0389375,0.0248126,0.353002
3,5,2,0.00637152,-0.066183,0.376923,0.00394791
3,5,3,-0.597126,-0.0248324,-0.00198895,-0.0412621
4,2,0,-0.00491887,0.0287961,-0.0142708,-0.00672312
4,2,1,0.302445,-0.00394258,-0.00443611,0.0109369
4,2,2,0.121934,-0.00552162,0.0250167,0
4,2,3,0,-0.00234826,0.00800826,0
4,3,0,0.999161,5.22777,0.172308,0.432275
4,3,1,14.979,1.32857,1.55972,3.21565
4,3,2,0.43325,0.1758,2.79461,0.364823
4,3,3,-0.380403,0.758303,0.340326,0.062756
4,4,0,1.42658,1564.73,0.124828,7.5425
4,4,1,4437.45,113.57,439.29,590.78
4,4,2,3.05258,0.264733,964.837,3.86862
4,4,3,-0.456953,0.801044,1.87894,0.00597215
4,5,0,0.00190225,0.280265,-0.0162793,-0.00479136
4,5,1,1.09396,0.0100073,0.0212262,0.0636227
4,5,2,0.0135491,0,0.198998,0.0140329
4,5,3,-0.218788,0.0486867,-0.00649409,-0.00994225
4,6,0,0,0,-0.00547034,0
4,6,1,0,0,0.00552984,0
4,6,2,0,0,0.00552984,-0.00491887
4,6,3,-0.116127,-6.07923e-05,-0.00491887,0
5,2,0,0,0.0177485,0,0
5,2,1,0.289624,0.00422862,-0.00552984,0
5,2,2,0.132838,0,0.00668883,0.00914687
5,3,0,0.17463,3.31921,0.0833797,0.486975
5,3,1,40.2107,1.78405,1.07931,4.35059
5,3,2,5.7133,0.0909435,5.7819,0.684897
5,3,3,-0.298445,0.00130983,1.49747,0
5,4,0,1.61526,1380.69,0.694971,11.6962
5,4,1,4538.68,255.581,296.198,1283.08
5,4,2,5.41938,0.492081,985.639,4.74765
5,4,3,-0.236417,2.0489,2.37929,0.305794
5,5,0,1.14862,0.0568928,0.00107139,0.0572575
5,5,1,1.34117,-0.0140849,0.0204917,0.159269
5,5,2,-0.0059222,-0.0140163,0.147717,0
5,5,3,-0.445698,0.112478,-0.0075727,-0.0127901
6,2,0,-0.00126681,0.134475,-0.00948757,-0.00324898
6,2,1,0.628773,0.0300038,-0.00178548,0.204089
6,2,2,0.524981,-0.00511271,0.183306,0.00552984
6,2,3,-0.115516,-0.00126681,0.0180808,-0.00511271
6,3,0,1.03318,17.2578,0.666196,3.50535
6,3,1,98.3029,3.11269,3.05774,24.7117
6,3,2,0.293054,0.702902,18.2255,0.556064
6,3,3,-0.390359,5.50856,0.0640664,-0.00577476
6,4,0,0.10181,403.932,2.52212,0.712749
6,4,1,4640.34,261.923,109.69,1610.51
6,4,2,47.2608,18.3755,880.669,16.5378
6,4,3,-0.42987,0.185129,90.2815,0.000503892
6,5,0,1.82563,0,-0.0147853,-0.00479284
6,5,1,6.57023,0.172955,0.188123,0.634975
6,5,2,0.0668148,-0.0104224,1.20985,0.0461168
6,5,3,-0.217188,0.000125418,-0.014258,-0.0147853
6,6,0,-0.0180466,0.0141873,-0.00668475,0
6,6,1,0.192381,-0.0152342,-0.0143527,0.0239667
6,6,2,-0.012971,-0.0163466,0.0200761,-0.0108599
6,6,3,-0.209573,-0.0142075,-0.0138423,-0.0110591
7,2,0,-0.00983802,0.0600122,-1.48616e-05,-0.009099
7,2,1,11.3692,-0.0224603,-0.0135285,0.0352572
7,2,2,-0.00983712,-0.0109304,0.0399149,-0.00839449
7,2,3,-0.218807,-0.00612247,-0.00484488,-0.0103798
7,3,0,2.7078,45.4061,0.917176,2.7078
7,3,1,189.169,18.5009,10.5971,83.1039
7,3,2,1.23416,0.511286,72.0314,2.46359
7,3,3,0.470464,-0.00552984,12.533,0.0370696
7,4,0,3.68644,2005.72,2.70495,8.76177
7,4,1,4742.42,173.485,691.18,976.043
7,4,2,10.1253,1.1503,767.234,41.6047
7,4,3,-0.116127,23.7587,0.590108,0
7,5,0,0.378712,2.33712,0.0708479,0.269705
7,5,1,44.6268,2.37129,0.257321,6.98946
7,5,2,-0.00850525,0.150947,14.8341,1.37716
7,5,3,0,0.25269,2.38342,0
7,6,0,0.144204,0.00668883,0,-0.00491887
7,6,1,0.160346,-0.00552984,-0.00386774,0.00668883
7,6,2,0,-0.0147753,0,0
7,6,3,-0.21941,-0.008786,-0.00558391,0
