x_bucket,y_bucket,direction,q_move,q_turn_r,q_turn_l,q_still
0,2,0,-0.0122994,0.0927972,0,0
0,2,1,0.630072,0,0,0
0,3,0,1.63406,9.46523,1.83218,1.80151
0,3,1,22.7874,1.61501,3.73543,4.29961
0,3,2,2.14013,1.12644,1.42413,1.16752
0,3,3,-0.31031,4.06826,1.24331,1.2911
0,4,0,4.63151,61.0157,9.27593,22.0392
0,4,1,70.7125,54.4483,49.8064,60.9182
0,4,2,15.8318,8.06256,62.7081,18.4184
0,4,3,1.77235,2.71378,23.6057,7.90597
0,5,0,1.87328,0.778874,0.598455,0.644881
0,5,1,0.855622,0.462247,1.13299,0.544386
0,5,2,0.492537,0.658005,0.741501,0.525613
0,5,3,0.181231,1.08799,0.364039,0.536451
0,6,0,0.525148,0.109161,0.125471,0.363408
0,6,1,0.365378,0.00162765,0.286978,0.10636
0,6,2,-0.0122994,0.105405,0.145264,0.022615
0,6,3,-0.368573,0.342926,0.0236031,0.175044
1,1,0,-0.0342607,0,-0.0196035,-0.0185627
1,1,1,0,0.00330991,-0.0185627,0
1,1,2,0.0185627,-0.0180616,-0.0311886,-0.0200325
1,1,3,-0.389316,0.00148521,-0.0239706,0
1,2,0,0.0185627,0.27039,0,0
1,2,1,1.11272,0.17336,0,0.751738
1,2,2,0.0185627,-0.00656888,0.529114,0
1,2,3,0,0.0355462,0.0734336,0
1,3,0,1.82294,26.3628,1.44959,1.90899
1,3,1,44.36,6.79105,11.8352,6.03873
1,3,2,5.7158,1.07143,21.5467,1.55172
1,3,3,0.193148,1.9113,0.85209,1.26823
1,4,0,10.7434,74.2415,17.2988,14.0333
1,4,1,89.3354,64.2049,65.4243,74.5882
1,4,2,26.544,10.5436,77.5973,29.6092
1,4,3,1.81169,3.00666,44.486,14.4821
1,5,0,0.501727,0.804944,-0.0160443,0.137295
1,5,1,1.09725,0.627071,0.409234,0.859426
1,5,2,0.459801,0.345479,0.862235,0.526688
1,5,3,-0.833314,0.325107,0.582785,0.0507269
1,6,0,-0.00234218,0.0300742,0.00148521,0
1,6,1,0.167064,-0.0218572,-0.0200197,-0.0350961
1,6,2,0,-0.010186,-0.00295344,-0.010186
1,6,3,-0.274109,0.0248261,-0.010186,0
2,1,0,0,0.0185627,-0.0185627,0
2,1,1,0,0,0.0248261,0
2,1,3,-0.352692,0,0,0
2,2,0,0.551627,1.05581,-0.0375722,0.285865
2,2,1,1.61017,0.493428,0.652147,0.423907
