x_bucket,y_bucket,direction,q_move,q_turn_r,q_turn_l,q_still
0,0,0,0,0.00529347,0,0
0,0,1,0,0.00529347,0,0
0,0,2,0,0,0,0.00529347
0,1,0,-0.00535939,0,0,-0.00529347
0,1,3,-0.100576,-0.00529347,0,-0.00529347
0,2,0,-0.0117294,0.0786718,-0.0138543,-0.00529347
0,2,1,0.412597,-0.0111687,-0.00288516,0.0464637
0,2,2,-0.00480678,-0.0052397,0.0708252,-0.0132019
0,2,3,-0.111163,-0.00194073,-0.00524959,-0.00476203
0,3,0,0.475143,1.27404,0.166709,0.743848
0,3,1,1.83808,0.383797,0.691977,1.01811
0,3,2,0.465065,0.0938085,0.745454,0.284651
0,3,3,-0.489961,0.480939,0.291357,0.0989643
0,4,0,0.635757,5.97245,0.732364,1.33139
0,4,1,15.2031,3.40572,2.46953,6.54866
0,4,2,1.22021,0.563415,7.73403,1.24309
0,4,3,-0.50312,1.40315,0.710097,0.373527
0,5,0,0.0336609,0.0149527,-0.0244706,-0.0105554
0,5,1,0.385573,0.00121032,-0.0163872,0.0741145
0,5,2,0.00539898,-0.0272053,0.112399,0.0131734
0,5,3,-0.553091,-0.00737452,0.00516414,-0.0137541
0,6,0,-0.0223197,-0.00944312,-0.0125843,-0.0141878
0,6,1,0.0946189,-0.0155355,-0.0109025,-0.0100855
0,6,2,-0.0185764,-0.0221332,-0.0138694,-0.0237653
0,6,3,-0.212467,-0.0179172,-0.0231383,-0.0197149
1,0,0,0,-0.00555908,0,-7.37267e-05
1,0,1,0.132243,0,-0.00959136,0.00334001
1,1,0,-0.0255389,-0.0133366,-0.0143112,-0.0105782
1,1,1,0,-0.00529347,-0.0197539,0.00529347
1,1,2,-0.00535939,-0.0181423,-0.00910467,-0.00529347
1,1,3,-0.37898,-0.000573256,-0.0206888,-0.0215677
1,2,0,-0.00134678,0.2069,-0.0209143,-0.000652888
1,2,1,0.666822,0.0108131,-0.00165817,0.107575
1,2,2,-0.00543303,-0.0101267,0.188478,0.00292018
1,2,3,-0.378379,-0.0010593,0.000939085,-0.00520713
1,3,0,0.503972,1.22145,0.201528,0.546292
1,3,1,1.78839,0.614291,0.721742,1.2058
1,3,2,0.339451,0.177063,1.07907,0.164411
1,3,3,-0.805283,0.564649,0.32663,0.131109
1,4,0,0.540726,10.6616,0.380369,0.426089
1,4,1,21.7094,4.50951,3.97134,9.47496
1,4,2,1.27595,0.642902,10.8052,1.24356
1,4,3,-0.531334,0.83656,1.20958,0.460504
1,5,0,-0.00624649,0.0525105,-0.0337084,-0.0101804
1,5,1,0.764825,0.0648036,-0.030293,0.271392
1,5,2,-0.000528802,-0.0260631,0.347831,0.0100096
1,5,3,-0.61967,-0.0173962,0.0293203,-0.0263808
1,6,1,0.0582282,0,0,0
1,6,2,-0.00910467,0.00529347,-0.00529347,-0.00910467
1,6,3,-0.100576,0,0,0
2,0,1,0,0.00529347,0,0
2,0,2,-0.00480678,-7.37267e-05,0,0
2,0,3,0,0,-0.00959136,0.00529347
2,1,0,-7.37267e-05,-0.0133366,-0.00578016,-0.0176945
2,1,1,0.178498,-0.0082557,-0.00529347,0.0266006
2,1,2,-0.00465837,-0.0242101,0.013084,0.00529347
2,1,3,-0.371661,-0.0100265,-0.0163317,-0.0272819
2,2,0,-0.0106508,0.122475,-0.0138233,-0.0117198
2,2,1,0.59875,0.0154625,-0.00857365,0.196779
2,2,2,0.0225239,-0.0211147,0.158182,-0.00860444
2,2,3,-0.378891,-0.00764328,-0.00837501,-0.00529347
2,3,0,0.209283,0.956565,0.0897641,0.180665
2,3,1,1.92044,0.591568,0.479745,0.699102
2,3,2,0.579564,0.0633079,1.0916,0.38116
2,3,3,-0.667406,0.251195,0.36625,-0.0259317
2,4,0,0.631833,17.0832,0.249494,0.460741
2,4,1,31.8084,6.24445,6.75542,13.9347
2,4,2,0.753055,0.453341,15.5963,1.09048
2,4,3,-0.511041,0.702092,1.04769,0.239819
2,5,0,-0.0204556,0.0340804,-0.0233573,-0.0203185
2,5,1,0.642212,-0.0219636,-0.0207647,0.0445466
2,5,2,0.0066703,-0.0254447,0.117994,-0.00129011
2,5,3,-0.380001,-0.0155279,-0.00821433,-0.0157309
2,6,0,0,0,0.00529347,0
2,6,1,0.151236,0,-0.00529347,0.00826931
2,6,2,-0.000560416,0,0,0
2,6,3,-0.110676,0,-0.00529347,0.00529347
2,7,0,0,-0.00529347,0.00578016,0
