x_bucket,y_bucket,direction,q_move,q_turn_r,q_turn_l,q_still
0,1,0,-0.000650684,0.029766,-0.0251863,0.00207408
0,1,1,0.302716,0.00754707,-0.0104138,0.0275561
0,1,2,0.0485858,0,0.0368887,0.00746717
0,1,3,-0.375342,-0.0230326,0,0
0,2,0,0.196373,0.585932,0.0368682,0.176373
0,2,1,1.00577,0.257544,0.270359,0.628739
0,2,2,0.205472,0.0538313,0.563375,0.175525
0,2,3,-0.649307,0.280279,0.0936984,0.063029
0,3,0,0.66775,1.0871,0.420359,0.67334
0,3,1,1.73476,0.675843,0.670314,1.0563
0,3,2,0.717084,0.419372,1.0536,0.667745
0,3,3,-0.572647,0.676921,0.6711,0.41748
0,4,0,0.700879,1.16955,0.473292,0.756184
0,4,1,1.76902,0.752018,0.762515,1.1542
0,4,2,0.748618,0.476087,1.16016,0.754419
0,4,3,-0.17283,0.743532,0.75207,0.474193
0,5,0,0.372653,0.689913,0.146693,0.363182
0,5,1,1.30042,0.429184,0.356562,0.636457
0,5,2,0.421696,0.221124,0.787279,0.451202
0,5,3,-0.516272,0.32446,0.43801,0.177385
0,6,0,-0.00456952,0.102272,-0.046537,-0.0177379
0,6,1,0.299447,-0.0297471,-0.0112534,0.0683003
0,6,2,-0.0321961,-0.0596191,0.0770888,-0.0367292
0,6,3,-0.607099,-0.00985009,-0.0326741,-0.0596444
1,1,1,0.201119,-0.0228183,0,0.0189079
1,1,2,-0.00817232,0,0.0112647,-0.00889554
1,2,0,0.0555531,0.374573,-0.0156829,0.101911
1,2,1,0.86271,0.0386063,0.0658775,0.396821
1,2,2,0.363879,-0.014459,0.290117,0.110922
1,2,3,-0.896314,0.0358696,0.106677,-0.0236255
1,3,0,0.630803,1.316,0.456687,0.772006
1,3,1,2.12531,0.775258,0.805942,1.27472
1,3,2,0.732862,0.407193,1.24667,0.703432
1,3,3,-0.58324,0.762927,0.547085,0.438003
1,4,0,0.828853,1.40586,0.584964,0.896343
1,4,1,2.14141,0.91044,0.902495,1.36425
1,4,2,0.895112,0.579394,1.39776,0.889012
1,4,3,-0.432609,0.897923,0.894785,0.583909
1,5,0,0.603687,0.859414,0.258005,0.462507
1,5,1,1.37709,0.481522,0.500299,0.863987
1,5,2,0.248808,0.165191,0.848067,0.472456
1,5,3,-0.779955,0.497387,0.336437,0.189948
1,6,0,0.165812,-0.0050286,-0.0184288,-0.0104138
1,6,1,0.380562,-0.0325929,-0.0120084,0.11171
1,6,2,-0.0322729,-0.0338901,0.0462353,-0.0421371
1,6,3,-0.631315,0.0015768,-0.0330242,0
2,2,0,-0.0172815,0.257447,-0.0253547,0.0111485
2,2,1,0.824649,0.0403287,-0.00866339,0.236781
2,2,2,0.143159,-0.0122447,0.130698,0.0153456
2,2,3,-0.822604,0.0581145,0.0301362,-0.0242708
2,3,0,0.848115,1.73779,0.52488,0.753237
2,3,1,3.24812,0.943932,1.02001,1.62366
2,3,2,1.10187,0.542095,1.61246,0.792245
2,3,3,-0.537075,0.996739,0.826814,0.500441
2,4,0,1.12392,1.95864,0.831444,1.24425
2,4,1,3.02926,1.32621,1.2801,1.90106
2,4,2,1.2206,0.831872,1.95906,1.25117
2,4,3,-0.27715,1.2472,1.26651,0.801467
2,5,0,0.348526,0.718768,0.1209,0.329811
2,5,1,1.19038,0.359834,0.371608,0.743053
2,5,2,0.0840919,0.0416251,0.700518,0.175368
2,5,3,-0.869713,0.385613,0.130057,0.0323948
2,6,0,-0.0193625,0.162271,-0.0199556,0.0159694
2,6,1,0.377449,-0.0021186,0.0182878,0.111025
2,6,2,-0.00244265,-0.0362932,0.102737,-0.0167443
2,6,3,-0.375342,-0.0174456,-0.0147338,-0.0283675
3,2,0,0,0.321928,-0.0170449,-0.00601915
3,2,1,0.956632,-0.0114034,0.00493585,0.332279
3,2,2,0.274672,-0.0103129,0.0992919,-0.0174566
3,2,3,-0.512966,0.0330483,0.0128259,-0.0222948
3,3,0,1.23309,3.34909,0.466876,1.33508
3,3,1,5.87839,1.7124,1.89027,2.91652
3,3,2,1.60241,0.400749,3.05216,0.899591
3,3,3,-0.491692,1.04449,0.991312,0.237625
3,4,0,1.96874,3.19373,1.39593,2.11933
3,4,1,5.1461,2.05282,2.02063,3.24402
3,4,2,1.94459,1.42066,3.14493,2.02067
3,4,3,0.212381,2.04535,2.04845,0.781282
3,5,0,0.0162179,0.279082,-0.0152881,0.00356749
3,5,1,0.998269,0.0893739,0.0249534,0.497632
3,5,2,0.0951651,-0.0340203,0.430178,0.1254
3,5,3,-0.756981,0.0152231,0.0709549,-0.0123695
3,6,0,0.0172496,0.0189079,0.0121534,0
3,6,1,0.201119,-0.0186587,0,0.00628708
3,6,2,0,-0.0176914,0,-0.0104138
3,6,3,-0.388715,-0.0210268,-0.000966901,-0.00867419
4,1,0,0,0.0104138,0,0
4,1,1,0.114552,0,0,0
4,1,3,-0.217172,-0.0104138,0,-0.000650684
4,2,0,0.153039,0.684379,0.099352,0.214288
4,2,1,1.30602,0.190032,0.284856,0.612565
4,2,2,0.647961,0.026378,0.582857,0.0661686
4,2,3,-0.878404,0.306579,0.0924403,0.0596509
4,3,0,2.71078,8.10857,0.921821,3.19755
4,3,1,11.2614,4.80932,4.75908,6.54697
4,3,2,3.70979,1.32159,7.5624,3.43614
4,3,3,-0.19174,1.08664,3.69968,0.480319
4,4,0,4.8737,5.91788,2.52642,3.62094
4,4,1,10.1931,4.28916,3.91024,6.55751
4,4,2,3.7818,2.2895,6.51558,3.94746
4,4,3,0.930063,4.00293,3.08559,1.54681
4,5,0,0.012021,0.28734,-0.0316057,-0.00285546
4,5,1,1.27537,0.0541351,0.0251578,0.374802
4,5,2,0.0618564,-0.0278534,0.325086,0.0902787
4,5,3,-0.512707,0.00367241,0.047357,-0.0285458
4,6,0,0,0.0119321,0,0
4,6,1,0.13985,0,0.0104138,0
4,6,2,0.0104138,0,-0.0104138,0
5,1,0,-0.010929,-0.0104138,-0.0104138,0
5,1,1,0.114552,-0.017742,0,0.00628708
5,1,2,0,-0.0104138,0.00628708,-0.0100124
5,1,3,-0.21869,0,0,-0.010929
5,2,0,0.168573,0.63452,-0.0189935,0.148572
5,2,1,2.46834,0.268734,0.144983,0.750515
5,2,2,0.0920861,-0.0114121,0.675258,0.0217744
5,2,3,-0.876275,0.134394,0.0680927,-0.0101294
5,3,0,7.54848,15.1074,3.39967,6.4782
5,3,1,22.2763,8.73333,9.61446,13.6104
5,3,2,5.35638,3.01519,13.2307,5.66979
5,3,3,1.10955,8.99427,3.34657,1.6274
5,4,0,9.29014,13.731,5.64286,9.14758
5,4,1,22.2264,9.81596,9.50739,13.7627
5,4,2,8.91174,6.93785,14.1062,9.65916
5,4,3,0.862964,8.18015,9.85099,5.5591
5,5,0,3.09113,0.251355,-0.0157644,0.462288
5,5,1,4.81547,0.0512129,0.639702,0.595886
5,5,2,-0.0067239,-0.0275226,0.627639,0.0402763
5,5,3,-0.606631,0.219253,-0.00241353,-0.0201769
5,6,0,0.00268418,0.130529,0.0119321,0.00773776
5,6,1,0.547606,0,-0.0113686,0.169448
5,6,2,-0.00889554,0,0.0656411,-0.00889554
5,6,3,0,-0.0104138,0.0203346,0
6,2,0,0.141071,1.03904,-0.00216895,0.000772713
6,2,1,7.19825,0.0114772,-0.00889554,2.10502
6,2,2,3.69936,0,1.25307,0
6,2,3,-0.378062,0,0.193102,0
6,3,0,18.6536,30.0503,13.3337,19.9076
6,3,1,49.7426,20.877,21.5656,29.5089
6,3,2,15.7681,7.32418,31.0775,16.1699
