x_bucket,y_bucket,direction,q_move,q_turn_r,q_turn_l,q_still
0,2,0,0,-0.000424131,0,0
0,2,1,0.0756688,0,-0.007418,0.00840764
0,2,3,0,0.00840764,0,0
0,3,0,0.301757,0.895478,0.0670015,0.410202
0,3,1,1.43479,0.329306,0.424744,0.735702
0,3,2,0.349785,0.0291461,0.765208,0.182915
0,3,3,-0.839583,0.177474,0.314267,0.021155
0,4,0,0.513894,1.13254,0.364581,0.619616
0,4,1,1.72278,0.708933,0.723079,1.11106
0,4,2,0.597534,0.35079,1.1248,0.610981
0,4,3,-0.127911,0.642891,0.580202,0.305749
0,5,0,0.0254739,0.183844,-0.0461075,0.039388
0,5,1,0.53243,-0.00149341,0.0146355,0.141763
0,5,2,-0.0173295,-0.0560492,0.133732,-0.0263837
0,5,3,-0.42325,0.0213423,0.00939976,-0.0537739
0,6,0,-0.00898199,0.0677567,-0.0389017,-0.0120582
0,6,1,0.34205,-0.0187789,-0.0138861,0.0533205
0,6,2,-0.0313152,-0.0479742,0.079645,-0.0230019
0,6,3,-0.470092,-0.0242767,-0.0331215,-0.0475898
0,7,0,-0.02067,0,-0.0144119,-0.0300847
0,7,1,0.0756688,0,0.00840764,0
0,7,2,-0.015695,-0.007418,-0.0144119,0
0,7,3,-0.175571,-0.00141377,-0.0154015,0
1,2,0,-0.0135887,0.011031,-0.00881038,-0.0135887
1,2,1,0.28148,-0.007418,-0.00677723,0
1,2,2,-0.007418,0.00840764,0.0247245,-0.0135887
1,2,3,-0.444783,-0.00845757,-0.00840764,-0.00881038
1,3,0,0.435019,0.908197,0.158049,0.371524
1,3,1,1.46634,0.478236,0.526622,0.891443
1,3,2,0.296545,0.140018,0.832069,0.351502
1,3,3,-0.898965,0.446486,0.290159,-0.000164478
1,4,0,0.386289,1.23207,0.223191,0.493269
1,4,1,2.04472,0.729579,0.719231,1.29763
1,4,2,0.579008,0.278523,1.2086,0.390397
1,4,3,-0.729788,0.461712,0.611369,0.0856252
1,5,0,0.0176905,0.0280139,-0.0154015,-0.0184277
