x_bucket,y_bucket,direction,q_move,q_turn_r,q_turn_l,q_still
0,2,0,-0.0219343,0.00345649,-0.0236554,-0.0362049
0,2,1,0.170447,-0.00919975,-0.0076448,0
0,2,2,0.124218,-0.0292902,0.00563591,-0.00205303
0,2,3,-0.461799,-0.0159769,-0.00893819,-0.0339201
0,3,0,0.485416,1.00222,0.263337,0.475358
0,3,1,1.51684,0.510868,0.554224,0.969444
0,3,2,0.496882,0.176111,0.899744,0.333017
0,3,3,-0.367086,0.539086,0.442816,0.202076
0,4,0,0.621325,1.27704,0.418788,0.710079
0,4,1,2.02732,0.856531,0.817607,1.30628
0,4,2,0.619611,0.432013,1.32545,0.770764
0,4,3,-0.109116,0.686785,0.741029,0.395442
0,5,0,0.32602,0.428545,0.0110824,0.213846
0,5,1,0.918366,0.195304,0.16549,0.407515
0,5,2,0.0766889,0.0227708,0.490608,0.185853
0,5,3,-0.6226,0.186248,0.17042,-0.0196267
0,6,0,-0.00591106,0.0164207,-0.0447199,-0.0281477
0,6,1,0.22515,-0.0331616,-0.0354402,0.00159509
0,6,2,-0.0423592,-0.0357189,-0.00111491,-0.016626
0,6,3,-0.356479,-0.0373301,-0.0171232,-0.0363252
0,7,0,-0.0208242,-0.0148825,-0.0276332,0.00875493
0,7,1,0.518307,0.00573179,-0.0136156,0.0704992
0,7,2,-0.0122088,-0.00234221,0.131016,0.00573179
0,7,3,-0.716605,-0.0142387,0.00259349,-0.0270347
1,1,0,0,0.0434847,0,-0.013951
1,1,1,0.287594,-0.019026,-0.0124164,0.0558857
1,1,2,-0.0183705,-0.00153298,0.0542853,-0.0133707
1,1,3,-0.712485,-0.0148668,-0.0118922,-0.017087
1,2,0,-0.00653284,0.111641,-0.00875493,-0.0134783
1,2,1,0.420101,-0.0159769,-0.000763939,0.0476944
1,2,2,-0.0271412,-0.0076448,0.0199379,-0.0221716
1,2,3,0,-0.00416568,0.00875493,0
1,3,0,0.327452,0.917212,0.10923,0.447423
1,3,1,1.60217,0.544879,0.50949,0.865686
1,3,2,0.3977,0.0972786,0.940198,0.280263
1,3,3,-0.728422,0.401534,0.246974,0.00977153
1,4,0,0.329583,1.48941,0.236622,0.650114
1,4,1,2.53356,1.00334,0.901872,1.63546
1,4,2,0.473172,0.210516,1.62394,0.549205
1,4,3,-0.765454,0.359611,0.667127,0.148007
1,5,0,0.00242849,0.321323,-0.0300436,0.0297296
1,5,1,0.913539,0.051514,0.0248852,0.218725
1,5,2,0.018405,-0.0360137,0.308,0.0445408
1,5,3,-0.334722,0.0218087,-0.00846968,-0.0158628
1,6,0,0.0115198,0,0,0
1,6,1,0,0,0.00875493,0
1,6,2,0,0,-0.00875493,0.00875493
1,7,1,0,0.00875493,0,0
1,7,2,0,0.00875493,0,0
1,7,3,-0.165234,0,0,0
2,1,0,-0.0238625,0.00621352,-0.0382084,-0.0286388
2,1,1,0.153783,-0.0143702,-0.0437393,0.0105282
2,1,2,-0.0044751,-0.0306198,0.00100354,-0.0199076
2,1,3,-0.827241,-0.0287906,-0.0152544,-0.02934
2,2,0,0.0802991,0.413475,-0.0160193,0.0400316
2,2,1,0.759703,0.110716,0.141597,0.317046
2,2,2,0.0787114,-0.0120274,0.349898,0.0279421
2,2,3,-0.775897,0.132464,0.0454001,-0.0347371
2,3,0,0.32799,1.03916,0.0729864,0.316073
2,3,1,2.13071,0.499582,0.538623,0.956872
2,3,2,0.419443,0.0675503,0.905257,0.117173
2,3,3,-0.882757,0.413021,0.243295,0.00702569
2,4,0,0.578329,2.2929,0.342193,0.77098
2,4,1,3.68715,1.36979,1.37546,2.29761
2,4,2,0.788369,0.271614,2.29146,0.627099
2,4,3,-0.680017,0.735468,0.383005,0.262324
2,5,0,0.159028,0.0141697,-0.0407363,-0.0301958
2,5,1,0.800202,0.00475375,-0.0292902,0.222048
2,5,2,-0.02547,-0.0324119,0.230468,-0.0148349
2,5,3,-0.166281,-0.0273202,-0.00906628,-0.0325633
2,6,0,0.00870131,0,0,0
2,6,1,0.170447,0,-0.00875493,0
2,6,2,0,0.00875493,-0.00875493,0
2,6,3,0,0,0.00986506,0
3,1,0,0,-0.000422846,-0.00875493,-0.0268485
3,1,1,0,-0.00875493,-0.00875493,-0.0221716
3,1,2,0,-0.00875493,0,0.00875493
3,1,3,-0.321071,-0.0076448,0,-0.00875493
3,2,0,0.0246407,0.239066,-0.0343124,-0.00277959
3,2,1,0.728255,0.0431326,0.0361085,0.315939
3,2,2,0.0165765,-0.00756542,0.283886,-0.00239539
3,2,3,-0.64147,-0.0160747,0.0317899,-0.00875493
3,3,0,0.334487,1.71072,0.0166199,0.140624
3,3,1,4.05588,0.398969,0.727579,1.24374
3,3,2,0.0681899,-0.00876461,1.17241,0.0394109
3,3,3,-0.722749,0.291936,0.0102726,-0.0389384
3,4,0,0.659002,3.72909,0.149515,1.30719
3,4,1,6.31585,2.55386,2.19069,4.06226
3,4,2,0.918405,0.272961,4.09932,1.13189
3,4,3,-0.73083,0.357948,0.902351,0.0520652
3,5,0,0.0811034,0.262097,-0.0386717,-0.00739278
3,5,1,0.792642,0.0376297,0.0255765,0.262079
3,5,2,0.022898,-0.0364469,0.273691,0.0143827
3,5,3,-0.718804,0.0323193,-0.0158709,-0.0331819
4,2,0,-0.000422846,0.0107448,-0.0196515,-0.0076448
4,2,1,0.37387,-0.0107512,-0.013951,0.010396
4,2,2,0.0339896,0,0.0270162,-0.013951
4,2,3,0,0.000492901,-0.00875493,0
4,3,0,0.884643,4.13145,0.0309487,0.545834
4,3,1,9.09646,1.61975,1.68678,2.70933
4,3,2,0.896307,0.0881567,3.86867,0.937305
4,3,3,-0.939825,0.222202,0.427504,0.0316353
4,4,0,1.23776,6.2269,0.508544,0.825718
4,4,1,12.3059,4.95492,2.89763,6.8694
4,4,2,2.1686,0.528267,7.89649,1.03844
4,4,3,-0.486434,0.177821,2.82815,0.166635
4,5,0,0.0658655,0.281771,-0.0106114,0.0142509
4,5,1,0.806928,0.061371,0.0478347,0.367612
4,5,2,0.0256808,-0.0240617,0.387215,0.0315317
4,5,3,-0.333794,-0.000956405,0.0500319,-0.0106114
5,2,0,0,-0.0150611,0,-0.000422846
5,2,1,0.295081,0,-0.00153298,0
5,3,0,2.05872,10.115,0.0437509,0.86266
5,3,1,22.4711,1.76712,3.55854,9.16817
5,3,2,0.6558,0.124006,5.38292,0.774248
5,3,3,-0.555444,1.73966,0,0.0552708
5,4,0,2.29368,15.9876,0.0527437,2.99846
5,4,1,25.9555,5.40821,10.4218,14.5159
5,4,2,0.123391,0.0548445,13.6058,0.284091
5,4,3,-0.793754,0.979416,-0.00587425,-0.0299124
5,5,0,1.13674,0.185163,-0.0358063,-0.0250757
5,5,1,0.70121,-0.00236914,0.025092,0.219596
5,5,2,0.00409284,-0.0230775,0.246257,0.0355834
5,5,3,-0.183853,-0.0147994,0.0412462,-0.0237608
6,2,0,-0.00915735,0.0782376,-0.0210241,-0.0076448
6,2,1,0.435892,-0.0159769,-0.0110425,0
6,2,2,-0.0162646,-0.0076516,0.0461367,-0.0150611
6,2,3,0,-0.00592118,-0.00875493,-0.0076516
6,3,0,7.21276,24.9389,0.964699,2.31113
6,3,1,50.5205,15.6332,12.5952,23.0766
6,3,2,7.53106,1.72925,27.7981,7.78749
6,3,3,0.102279,1.13281,8.51889,-0.017419
6,4,0,7.83888,38.8593,3.61334,12.209
6,4,1,57.0591,25.2448,25.4714,36.0604
6,4,2,4.78732,2.44464,38.0632,6.82211
6,4,3,-0.369262,15.0338,9.59089,1.33393
6,5,0,0.864326,0.0889277,-0.00769783,-0.00356539
6,5,1,0.648353,-0.00982724,-0.0118141,0.0923491
6,5,2,-0.000422846,-0.0273802,0.0610785,-0.0141895
6,5,3,-0.184311,0.00939812,-0.00184342,-0.00769783
7,1,0,-0.00875493,-0.00875493,0,-0.000422846
7,1,1,17.6572,0.00875493,0,0.0198528
