x_bucket,y_bucket,direction,q_move,q_turn_r,q_turn_l,q_still
0,2,0,-0.00959436,0.0399657,-0.0276454,-0.0159542
0,2,1,0.29742,-0.000719812,-0.00966355,-0.00695719
0,2,2,0.278316,-0.00972018,0.0749295,-1.86769e-06
0,2,3,-0.368909,-0.0117101,-0.010197,-0.0262047
0,3,0,2.92427,5.29305,1.77009,3.63428
0,3,1,9.26099,3.3121,3.39644,4.20176
0,3,2,3.45416,1.818,4.58517,2.21532
0,3,3,0.811036,2.41154,2.68531,0.737207
0,4,0,3.59652,2808.04,4.07679,4.89784
0,4,1,6896.94,239.686,487.849,824.925
0,4,2,5.7725,4.69145,2234.65,4.64519
0,4,3,2.29213,10.4195,3.61095,3.52908
0,5,0,1.24922,0.0478042,0.128225,0.518107
0,5,1,0.35581,0.0314278,0.289014,0.041489
0,5,2,-0.0271,0.301535,0.155363,-0.0205985
0,5,3,-0.540109,0.621905,0.0744012,0.185639
0,6,0,0,0,-0.0163148,-1.86769e-06
0,6,1,0.313005,-0.00136604,0,0
0,6,2,-0.0251231,-0.0191633,0.042975,-1.86769e-06
0,6,3,-0.365503,-0.00186769,-0.0138311,-0.00779774
0,7,0,-0.0159542,-0.00966355,-0.00186769,0
0,7,1,0,-0.000293281,0,-0.0156636
0,7,2,-0.0209599,-0.00966355,0.00035838,-0.00779774
0,7,3,-0.157785,-0.0222434,0,0
1,2,0,-0.00815659,0.124708,-0.0187406,0.0164936
1,2,1,0.260866,0.00312702,-0.00450868,0.103773
1,2,2,0.214915,-0.0242361,0.0407038,0.00169698
1,2,3,-0.595215,-0.00856874,0.00142269,-0.00966355
1,3,0,2.08102,5.82679,1.83954,2.53168
1,3,1,25.3003,3.11503,3.13409,4.36262
1,3,2,2.18709,1.20152,4.41086,1.75332
1,3,3,-0.0296634,2.63578,2.43139,1.01502
1,4,0,3.67657,3596.73,1.89288,2.59678
1,4,1,6995.49,577.506,1074.06,4047.52
1,4,2,22.4654,2.73871,2607.41,3.31788
1,4,3,1.02514,5.26333,1.66873,1.86948
1,5,0,0.189095,0.0459255,-0.0223586,0.0331493
1,5,1,0.426942,-0.0286051,0.0726252,-0.00420295
1,5,2,-0.0257265,-0.0370831,0.0287609,-0.0488999
1,5,3,-0.505986,0.0501413,-0.028165,-0.0176617
1,6,1,0,-0.00966355,0,0.00966355
1,6,2,0,0.00966355,0,0
1,6,3,-0.183608,0,0,0
2,2,0,0,0,0.00966355,0
2,2,3,-0.184618,0,0,0
2,3,0,1.75297,44.8058,0.976386,3.50695
2,3,1,86.981,5.23268,11.213,13.4311
2,3,2,1.14316,0.889222,17.1055,1.0142
2,3,3,0.00313852,3.77966,0.7583,0.889861
2,4,0,11.9077,2851.62,1.99107,4.35954
2,4,1,7093.16,327.038,604.448,3300.93
2,4,2,5.07427,2.4269,1925.34,10.9345
2,4,3,0.482829,2.09352,4.44662,1.215
2,5,0,1.00308,0.127417,-0.00458845,0.315791
2,5,1,0.629158,0.203754,0.306471,0.283805
2,5,2,0.0663129,-0.0329258,0.486737,0.0777045
2,5,3,-0.569725,0.264959,0.0625482,-0.0368388
3,3,0,2.91233,51.4432,1.29161,4.25349
3,3,1,155.31,6.13135,15.635,41.878
3,3,2,2.29796,1.71492,28.6117,1.3969
3,3,3,-0.580169,8.49068,1.06313,-0.0209765
3,4,0,10.0168,3344.16,2.40481,13.8166
3,4,1,7190.15,1014.02,1349.53,2427.62
3,4,2,1.94111,3.46232,2792.64,21.7934
3,4,3,-0.505017,29.1342,2.1629,0.881815
3,5,0,0.38781,0.00966355,-0.00966355,0
3,5,1,0.173927,-0.00186769,-0.0140884,0
3,5,2,-0.0174594,-0.00186769,-0.00966355,0
3,5,3,-0.727153,-0.00966355,0,-0.0174594
3,6,2,0.00966355,-0.00966355,0,0
3,6,3,-0.183608,0,0,0
4,2,0,0,-0.0152334,-0.00966355,-1.86769e-06
4,2,1,0.0891981,-0.00966355,0.0115294,0
4,2,2,0.096306,-0.0174594,0,-1.86769e-06
4,2,3,-0.183608,0,-0.0210291,-0.00966355
4,3,0,2.09257,92.7992,0.738768,4.78532
4,3,1,252.515,17.3114,36.6254,116.532
4,3,2,4.81477,0.575012,74.95,2.73239
4,3,3,-0.340348,0.661843,5.66338,0.420291
4,4,0,10.2357,2730.63,6.37268,4.04118
4,4,1,7287.65,1919.61,613.008,2722.07
4,4,2,7.97725,0.760597,4737.89,25.9206
4,4,3,-0.431561,30.3042,7.11816,1.63496
4,5,0,0,0.0108604,-0.0303278,-0.00966506
4,5,1,0.242873,0,-0.0153625,0.0108604
4,5,2,-0.0140884,-0.00966355,0.0186563,-0.0292245
4,5,3,-0.486142,-0.0237486,-0.00779774,-0.018965
5,2,0,-0.0193267,0.0164822,-0.00966355,-0.0228949
5,2,1,0.384692,0.00966355,-0.00779774,0.113663
5,2,2,-0.018965,-0.0159542,0.0553004,-0.0252551
5,2,3,-0.201069,-0.00779774,-0.0138904,-0.00966355
5,3,0,9.48962,133.795,3.84486,3.9682
5,3,1,384.488,83.0823,55.2979,157.089
5,3,2,0.316396,2.25666,189.52,37.3329
5,3,3,-0.656576,25.7043,0.016594,0.0599797
5,4,0,0.237965,1213.34,1.32801,1.71318
5,4,1,7387,426.669,212.193,1139.33
5,4,2,32.3584,0.150072,1793.7,15.0877
5,4,3,-0.370019,-0.0209763,23.282,-0.0349127
5,5,0,0.191969,0,0,0
5,5,1,0,0,0.00966355,0
6,1,0,-0.0163904,0.0469063,-0.0174594,-0.0168689
6,1,1,0.45323,0,-0.0226795,0.044434
6,1,2,0,0.00966355,0.044434,-0.00779774
6,1,3,-0.351056,-0.00907185,-0.0155936,0
6,2,0,-0.0174606,0.0293383,-0.0190346,-0.018965
6,2,1,0.29742,-0.00186769,-0.0264687,0.0125524
6,2,2,-0.00966355,-0.0226276,-0.00779774,0
6,2,3,-0.363277,-0.018965,-0.0225343,-0.0193267
6,3,0,131.098,485.096,44.8178,91.4316
6,3,1,608.723,162.923,203.817,302.189
6,3,2,99.2688,46.8908,243.59,54.0258
6,3,3,0.398429,7.53565,139.25,9.92886
6,4,0,358.989,107.174,10.1566,78.5348
6,4,1,7488.29,211.667,246.607,2207.51
6,4,2,49.5206,9.52799,1215.01,0.775846
6,4,3,0.445076,11.95,72.046,2.42275
6,5,0,19.6054,0,0,0
6,5,2,0,0.00966355,0,0
6,5,3,-0.183608,-0.00966355,0,0
7,1,0,-1.86769e-06,-0.00779774,0,0
