x_bucket,y_bucket,direction,q_move,q_turn_r,q_turn_l,q_still
0,1,0,0,0,0.00388833,0
0,1,2,0.00409968,0,0,0
0,1,3,0,0,0.00388833,0
0,2,0,-0.0329227,0.00171607,-0.03952,-0.0317322
0,2,1,0.174075,-0.0276818,-0.0273876,0.0135036
0,2,2,-0.0330089,-0.0270293,0.0213759,-0.0264438
0,2,3,-0.248409,-0.0273277,-0.0296058,-0.0488976
0,3,0,0.0946687,0.478571,-0.0236473,0.0519072
0,3,1,1.01148,0.126611,0.114679,0.387612
0,3,2,0.150213,-0.0208117,0.377205,0.0755354
0,3,3,-0.503949,0.0709778,0.0884382,-0.025088
0,4,0,0.24391,0.982386,0.0970193,0.392899
0,4,1,1.64607,0.597621,0.571052,1.00526
0,4,2,0.45851,0.124569,1.00554,0.428929
0,4,3,-0.657032,0.263314,0.41394,0.0979938
0,5,0,-0.00848673,-0.0112585,-0.0414821,-0.0305892
0,5,1,0.203107,-0.0297146,-0.023514,-0.00559024
0,5,2,-0.0286745,-0.039499,0.00665488,-0.0329118
0,5,3,-0.6005,-0.0401984,-0.0358949,-0.0446465
0,6,0,-0.00773355,0.0326529,-0.0254431,-0.00372806
0,6,1,0.293882,-0.0147752,-0.020104,0.0590858
0,6,2,-0.0115709,-0.0112776,0.0378982,-0.0191639
0,6,3,-0.39985,-0.0210228,-0.00911553,-0.0147328
1,2,0,-0.00388833,-0.00120808,0,-9.07148e-05
1,2,1,0.160802,0,-0.00367667,0
1,2,3,0,0.00388833,0,0
1,3,0,0.0846891,0.536412,-0.0314617,0.088421
1,3,1,1.10421,0.0694424,0.159495,0.451747
1,3,2,0.0120483,-0.0229578,0.356966,0.00321557
1,3,3,-0.647001,0.0608844,0.0294688,-0.027251
1,4,0,0.198644,1.02081,-0.0177176,0.232069
1,4,1,1.87787,0.438061,0.518216,1.0042
1,4,2,0.186927,-0.0221743,0.949157,0.14624
1,4,3,-0.906867,0.166187,0.0521313,-0.0190815
1,5,0,0.00841242,0.0238345,-0.021502,-0.00713212
1,5,1,0.287961,-0.0229908,-0.0244749,0.027236
1,5,2,-0.0103477,-0.0117655,0.0495539,-0.0142921
1,5,3,-0.455488,-0.0144569,-0.0156639,-0.0209674
1,6,0,-9.07148e-05,0,-0.00747428,-0.00706741
1,6,1,0.135354,-0.00367667,-0.00726262,0.00706586
1,6,2,-0.00367667,-0.00388833,0.00347991,0.00388833
1,6,3,-0.226409,0,-0.00388833,-0.00755144
2,2,0,-9.07148e-05,-0.000105647,-0.00727908,-0.0101945
2,2,1,0.198098,-0.0185456,-0.0107909,-0.003096
2,2,2,-0.00662123,-0.00747428,0.00416693,-0.0102998
2,2,3,-0.081655,0,-0.010311,-9.07148e-05
2,3,0,0.0387532,0.543216,-0.0355304,0.0514142
2,3,1,1.19265,0.0721204,0.134554,0.252878
2,3,2,0.0430957,-0.0274721,0.328944,-0.000828321
2,3,3,-0.61942,0.0368212,-0.0121681,-0.0336706
2,4,0,0.111824,1.18523,0.018658,0.140632
2,4,1,2.47749,0.48326,0.570737,1.2515
2,4,2,0.075955,0.00328881,1.06781,0.154607
2,4,3,-0.574729,0.280041,0.0693909,-0.00765838
2,5,0,-0.0174998,0.0102197,-0.00725109,-9.07148e-05
2,5,1,0.333668,-0.00574957,-0.0160877,0.0525572
2,5,2,-0.0121566,-0.00366514,0.0443138,-0.0111208
2,5,3,-0.226403,-0.00333201,-0.00119742,-0.00704526
3,2,0,-0.0133969,0.020963,-0.0110095,-0.0106153
3,2,1,0.281609,-0.013038,-0.0063946,0.0100217
3,2,2,-0.00300422,-0.00729652,0.014456,-0.0134177
3,2,3,-0.157188,-0.00419011,-0.0127548,-0.00727929
3,3,0,-0.00387157,0.438341,-0.0283982,0.0244947
3,3,1,1.29903,0.0687215,0.0927658,0.249577
3,3,2,0.106028,-0.0320241,0.378729,0.0241166
3,3,3,-0.6798,0.0386083,0.0624088,-0.0264231
3,4,0,0.0961683,1.85164,-0.00333608,0.126327
3,4,1,4.02862,0.569753,0.711723,1.47206
3,4,2,0.224332,0.00967486,1.50913,0.179138
3,4,3,-0.713606,0.00231147,0.283951,0.00499774
3,5,0,-0.00470622,0.161739,-0.0288675,-0.00158881
3,5,1,0.645176,0.0296003,0.000496395,0.0553889
3,5,2,0.00815794,-0.0314624,0.211005,0.0163724
3,5,3,-0.737943,0.00258487,0.0146449,-0.0256005
4,2,0,-0.00967854,0.0266334,-0.00813755,-0.0070719
4,2,1,0.417161,-0.0145584,-0.00993237,0.039964
4,2,2,-0.00388833,-0.00813834,0.0462126,-0.00388833
4,2,3,-0.497657,-0.0128329,-0.0169263,-0.011395
4,3,0,0.0100311,0.403956,-0.0245058,0.0315032
4,3,1,2.26899,0.0292268,0.0301287,0.410528
4,3,2,0.0239006,-0.00765883,0.308865,0.00264575
4,3,3,-0.285028,0.0320213,0.00522427,-0.0194225
4,4,0,0.146977,2.89624,-0.00293263,0.0806472
4,4,1,8.04117,1.0565,0.894038,2.91927
4,4,2,0.0112153,-0.0175412,3.35937,0.0651774
4,4,3,-0.22092,0.196654,0.00401302,-0.0151127
4,5,0,-0.00727908,0,-0.00388833,0.00388833
4,5,1,0.159823,0,-9.07148e-05,0
4,5,2,-0.00755144,0,0,-0.00388833
4,5,3,0,0,0,0
4,6,0,0,-0.00189155,-0.000302383,0
4,6,1,0.135561,-0.00706741,-0.00726262,0.00161075
4,6,2,-0.0101945,0,-0.00500342,0.00388833
4,6,3,-0.149788,-0.00727908,0,-0.00388833
5,2,0,-0.00768595,-0.00869633,-0.0177722,-0.00397199
5,2,1,0.034995,-0.0195022,-0.0148156,-0.00198332
5,2,2,0.016896,-0.00437887,-0.00549925,-0.00388833
5,2,3,-0.351682,-0.00769051,-0.00747428,-0.0208942
5,3,0,0.0951387,0.952686,-0.0147552,0.124624
5,3,1,7.38269,0.256122,0.177175,1.15492
5,3,2,0.0467091,-0.0233067,1.72728,0.132
5,3,3,-0.348842,-0.0017535,0.0779788,-0.0186224
5,4,0,0.0493554,5.54393,-0.0246337,0.23138
5,4,1,18.421,2.7607,1.37219,6.61766
5,4,2,0.0248366,-0.00870889,7.84732,0.335017
