x_bucket,y_bucket,direction,q_move,q_turn_r,q_turn_l,q_still
0,1,0,-0.0154798,-0.0154798,-0.0205281,-0.0386398
0,1,1,0,0.0481822,-0.0154798,0
0,1,2,0.2067,-0.00888756,-0.00409934,0.011166
0,1,3,-0.318483,-0.029145,0.0304351,0
0,2,0,0.236077,0.672077,0.213311,0.306462
0,2,1,1.14768,0.380306,0.369939,0.782027
0,2,2,0.574987,0.219314,0.663331,0.22008
0,2,3,-0.788521,0.411059,0.411096,0.192955
0,3,0,0.818175,1.16277,0.564832,0.808119
0,3,1,1.62181,0.814609,0.825632,1.16206
0,3,2,0.866921,0.552111,1.15559,0.777601
0,3,3,-0.2562,0.826371,0.771638,0.550249
0,4,0,0.856124,2.4762,0.684729,0.896275
0,4,1,3.53394,1.8429,1.78174,2.48825
0,4,2,1.24117,0.920048,2.53569,1.11457
0,4,3,-0.305515,0.958276,1.5202,0.572518
0,5,0,0.261763,0.405771,0.0389861,0.109503
0,5,1,1.0063,0.201806,0.163087,0.496553
0,5,2,0.168599,0.100843,0.594975,0.136379
0,5,3,-0.785028,0.122296,0.34953,0.0527992
0,6,0,0,0.0863678,-0.0154798,-0.0129452
0,6,1,0.54191,-0.0178911,0,0.071254
0,6,2,-0.021632,-0.0325205,0.0536112,-0.0267405
0,6,3,0,-0.0279352,-0.00716822,-0.0230465
0,7,0,-0.0360699,-0.0314809,-0.0433606,-0.0578065
0,7,1,0.139318,-0.0199865,-0.0334288,-0.0313912
0,7,2,-0.00113621,-0.051468,-0.0154798,-0.0118235
0,7,3,-0.361568,-0.0462074,-0.0292786,-0.0466198
1,2,0,0.130735,0.603571,-0.0312583,0.169161
1,2,1,1.05456,0.278201,0.00583433,0.594598
1,2,2,0.585766,-0.0523477,0.517463,0.200479
1,2,3,-0.694785,0.0823885,0.0751189,-0.0443574
1,3,0,0.54356,1.19019,0.488306,0.70264
1,3,1,1.95121,0.688533,0.771055,1.20631
1,3,2,0.743451,0.479618,1.10039,0.695387
1,3,3,-0.542324,0.738734,0.730827,0.373162
1,4,0,0.808556,3.5297,0.633215,1.22399
1,4,1,5.0198,2.37707,2.58233,3.33483
1,4,2,1.18879,0.926013,3.53313,1.92788
1,4,3,-0.262092,1.2774,1.50523,0.743792
1,5,0,0.0371514,0.381561,-3.76032e-05,0.0702124
1,5,1,1.03831,0.146368,0.120792,0.471474
1,5,2,0.140433,-0.0079889,0.463282,0.173798
1,5,3,-0.736259,0,0.128951,0
1,6,0,0.0991473,0.414412,-0.0226675,0.116702
1,6,1,0.720731,0.193329,0.167172,0.430569
1,6,2,0.0843905,-0.0230424,0.456132,0.0765487
1,6,3,-0.927179,0.0387387,0.0535949,-0.0239462
1,7,0,-0.0138911,0.019136,-0.0154798,0
1,7,1,0.142974,0,-0.000272611,-0.0118235
1,7,2,0.0154798,0,-0.0154798,0
1,7,3,0,0.0199996,0,0
2,1,0,-0.0267681,0.0300542,-0.0337693,-0.0266322
2,1,1,0.469382,0.0154798,-0.00838109,0.214466
2,1,2,-0.0353438,-0.0154798,0.0880256,-0.0154798
2,1,3,-0.693358,-0.035377,-0.0338167,-0.049372
2,2,0,0.199546,0.672371,0.031869,0.238487
2,2,1,1.1604,0.236376,0.282825,0.57407
2,2,2,0.0432491,0.0295985,0.575904,0.229559
2,2,3,-0.320555,0.228297,0.193909,-0.0109599
2,3,0,0.444528,1.55891,0.135901,0.38497
2,3,1,4.00606,0.0705865,0.530437,1.1567
2,3,2,0.0341615,0.0380435,0.512045,0.0400401
2,3,3,-0.605738,0.351795,-0.0239064,0.0678153
2,4,0,1.17464,5.62174,0.484981,2.69543
2,4,1,7.85529,4.05395,4.18833,5.23319
2,4,2,2.62596,1.13222,5.49875,3.3954
2,4,3,-0.502985,2.35136,1.72594,0.17424
2,5,0,0.123494,0.519318,-0.00307619,0.00853309
2,5,1,1.31401,0.188411,0.105145,0.650178
2,5,2,0.00376154,-0.0137635,0.757407,0.122178
2,5,3,-0.780281,0.00967225,0.193225,0
2,6,0,0.0596414,0,-0.0379483,0
2,6,1,0.391166,-0.00479247,0,0
2,6,2,0,-0.0321077,0,-0.0199865
2,6,3,-0.703848,-0.0387018,-0.0154798,-0.0261671
3,1,0,-0.0162642,0.153817,-0.0261671,-0.0137353
3,1,1,0.407213,-0.0154798,-0.00503656,0.0174266
3,1,2,-0.0236428,-0.0154798,0.0174266,-0.0162642
3,1,3,-0.294116,-0.019136,-0.0118235,0
3,2,0,0.0988647,0.392554,-0.0056578,0.017567
3,2,1,0.803115,0.1113,0.123522,0.479301
3,2,2,0.133026,0.00380619,0.460946,0.158076
3,2,3,-0.8584,0.0373159,0.219055,-0.022087
3,3,0,0.00876573,2.56845,-0.0531377,0.361134
3,3,1,9.83668,0.329538,0.374928,3.03435
3,3,2,0.321215,-0.0370741,0.758,-0.0162642
3,3,3,-1.02032,0.238637,0.0130802,-0.0612394
3,4,0,1.513,8.91889,1.61549,3.13762
3,4,1,13.2663,6.52486,6.3685,9.16459
3,4,2,5.20698,1.62619,8.85787,1.60868
3,4,3,0.17313,0.30227,4.6612,0.945387
3,5,0,0.277148,0.314675,0.00949202,0.0843985
3,5,1,1.30542,0.361431,0.147153,0.620486
3,5,2,0.110063,0.00062704,0.742954,0.0429954
3,5,3,-0.789463,0.0167745,0.251776,-0.0148606
4,1,1,0.170277,-0.0154798,0,0
4,1,2,0.000519117,-0.0154798,0,0
4,1,3,0,0,0.019136,0
4,2,0,0,0,-0.019136,-0.00113621
4,2,1,0,0.000519117,0,0
4,2,2,0.0463446,-0.0335456,0,-0.0109526
4,2,3,-0.294758,-0.0154798,-0.0208555,-0.0267087
4,3,0,1.05874,9.18316,0.162874,1.14898
4,3,1,18.0363,0.916841,4.22916,6.67263
4,3,2,0.25589,0.231514,5.29291,0.294009
4,3,3,-0.824193,1.45555,0.199918,0.0927198
4,4,0,4.6188,15.9577,1.70637,7.1445
4,4,1,23.5922,12.044,11.9198,16.0919
4,4,2,6.08604,0.76645,16.2261,1.66085
4,4,3,-0.286875,3.0242,5.77032,1.10017
4,5,0,0.0831772,0.923785,0.00138809,0.17321
4,5,1,2.72982,0.162697,0.349549,0.656681
4,5,2,-0.00113621,-0.0273651,0.626819,-0.0236428
4,5,3,-0.321419,0.115965,0,-0.00113621
5,2,0,-0.0154798,-0.0225108,-0.0154798,-0.0267087
5,2,1,0.235504,-0.0118235,-0.0154798,-0.0010132
5,2,2,-0.00113621,0,0.0174266,0
5,2,3,0,0,0.0154798,0
5,3,0,0.249731,14.5582,0.705103,0.602703
5,3,1,37.3343,5.31825,5.26151,16.0551
5,3,2,0.0241151,0.167279,13.6941,0.194237
5,3,3,-0.54292,4.35664,0.338039,0
5,4,0,0.494747,0.406316,15.8793,0.162673
5,4,1,43.2971,22.8063,10.2388,29.3775
5,4,2,10.3525,12.468,29.9685,12.358
5,4,3,-0.0340949,0.0144381,22.4452,9.20524
5,5,0,-0.0154798,4.8924,-0.0230073,0.157772
5,5,1,21.7391,0.963599,0.976921,7.38382
5,5,2,0.440582,-0.0060681,5.49409,0.267264
5,5,3,0,0,0.248055,-0.0292786
6,2,0,-0.0261671,0.0405548,-0.0299533,-0.0154798
6,2,1,0.472778,0.0154798,-0.0345955,0.133769
6,2,2,-0.00113621,-0.0317514,0.0613455,-0.0118235
6,2,3,-0.553165,-0.0170457,-0.0331165,-0.0154798
6,3,0,3.43633,31.3933,6.88109,13.4454
6,3,1,75.9819,18.1847,23.0477,33.4583
6,3,2,7.52255,3.87605,28.7408,1.46498
6,3,3,5.76905,19.7409,7.26205,3.36412
6,4,0,21.8759,55.4906,16.447,30.3989
6,4,1,80.9004,39.7136,40.3274,51.2656
6,4,2,26.8816,17.164,51.1011,32.6081
6,4,3,9.3969,7.02912,34.943,2.23459
6,5,0,0.665049,9.6291,-0.0281764,0.684594
6,5,1,59.7433,9.18385,1.39845,23.8601
6,5,2,5.6963,0.657216,36.9462,11.9782
6,5,3,-0.545999,0.0403745,11.688,1.58485
7,2,0,-0.0264354,0.00188501,-0.0417177,-0.0264487
7,2,1,31.4218,-0.028504,-0.0259071,0.00673927
7,2,2,-0.0225108,-0.0335456,0.0011035,-0.0336069
7,2,3,-0.693601,-0.0239111,-0.0292786,-0.0407907
7,3,0,36.3217,98.6889,0.349673,7.74227
7,3,1,148.658,63.9271,67.1148,85.9895
7,3,2,24.9386,5.5171,91.7392,46.8055
7,3,3,-0.535646,36.8721,0,0
7,4,0,59.24,107.464,35.727,26.7539
7,4,1,152.659,81.4134,80.9657,108.351
7,4,2,60.2001,35.249,107.15,39.8929
7,4,3,17.2979,71.8906,38.3219,12.8301
7,5,0,3.38866,44.8939,-0.0154798,0.00320994
7,5,1,124.837,20.7245,9.48402,39.3357
7,5,2,2.95442,0.611402,39.236,2.94373
7,5,3,2.06059,6.56494,0.0154798,0
