x_bucket,y_bucket,direction,q_move,q_turn_r,q_turn_l,q_still
0,0,0,-0.029412,0.00629189,-0.025116,-0.0344501
0,0,1,0.218188,-0.0270794,-0.0320702,0.0200797
0,0,2,-0.0200663,-0.0221254,-0.00646755,-0.0332949
0,0,3,-0.0115883,-0.0173633,-0.0183225,-0.0293008
0,1,0,-0.0216517,0,-0.0205627,0
0,1,2,0.0207001,0.00697673,0,0
0,1,3,-0.153437,-0.0181456,-0.0168777,-0.0194379
0,2,0,0.0589712,0.411526,-0.0171394,0.0881986
0,2,1,0.918962,0.0783876,0.123777,0.346181
0,2,2,0.214339,-0.0271624,0.385539,0.0509636
0,2,3,-0.62703,0.113297,0.0760392,-0.0358809
0,3,0,0.637584,1.02858,0.391545,0.650544
0,3,1,1.55329,0.640528,0.655638,1.00399
0,3,2,0.598533,0.367879,1.01578,0.57609
0,3,3,-0.135437,0.652503,0.613625,0.377614
0,4,0,0.64089,1.11766,0.447374,0.720185
0,4,1,1.69483,0.728587,0.728847,1.11374
0,4,2,0.691442,0.445324,1.11882,0.716213
0,4,3,-0.280619,0.721123,0.681986,0.400627
0,5,0,0.139039,0.325246,-0.0423084,0.0692314
0,5,1,0.72776,0.145238,0.0903843,0.300755
0,5,2,0.0585698,-0.0466294,0.387832,0.0684341
0,5,3,-0.605706,0.0558946,0.0330294,-0.0409867
0,6,0,-0.00781439,0.0310606,0,-0.0112785
0,6,1,0.168587,-0.01298,-0.00469159,-0.0210653
0,6,2,-0.0181456,-0.01298,-0.00706318,0.00697673
0,6,3,-0.132558,0.0082552,0,0
1,0,0,0,0.0153272,0,-0.00622873
1,0,1,0.181222,-0.0236294,-0.0214893,0.023821
1,0,2,-0.00658632,0,0.0153272,0
1,0,3,-0.370725,0,-0.00697673,-0.00697673
1,1,0,-0.0124671,0.00890243,-0.0139393,-0.0142517
1,1,1,0.448694,-0.0225164,-0.0133408,0.0193019
1,1,2,0.0141762,-0.0132512,0.0708832,0.000974601
1,1,3,-0.271993,-0.0222304,-0.00659973,-0.0125551
1,2,0,0.199067,0.519917,0.0210836,0.208566
1,2,1,1.00691,0.131218,0.224771,0.39022
1,2,2,0.315299,0.00843815,0.473118,0.20578
1,2,3,-0.947474,0.167079,0.183148,0.0280642
1,3,0,0.604644,1.14652,0.356003,0.681312
1,3,1,1.81529,0.684823,0.694858,1.08533
1,3,2,0.747003,0.371947,1.08314,0.645085
1,3,3,-0.646995,0.580895,0.6761,0.338219
1,4,0,0.731529,1.30038,0.516331,0.830213
1,4,1,1.98498,0.84882,0.850974,1.30384
1,4,2,0.829965,0.522816,1.30072,0.830625
1,4,3,-0.559381,0.837305,0.803143,0.495575
1,5,0,0.220602,0.355947,-0.020288,0.108855
1,5,1,0.784279,0.0637618,0.0818529,0.24924
1,5,2,0.102322,-0.0324336,0.31675,0.111374
1,5,3,-0.969393,0.107167,0.0707209,-0.0222953
1,6,0,-0.00613472,0.0376693,-0.0115007,-0.00329741
1,6,1,0.260699,-0.0118163,-0.00930065,0.0221657
1,6,2,-0.0131348,-0.00697673,0.034484,0
1,6,3,0,-0.00329741,0.00219285,0
1,7,0,-0.00470144,-0.00419965,-0.0181456,-0.0181986
1,7,1,0.0767441,0,-0.0176941,0.000519188
1,7,3,-0.132558,-0.0221389,0,0
2,0,0,0,0,0.00697673,0
2,0,3,-0.132558,0,0,0
2,1,0,-0.0241603,0.020019,-0.0205043,-0.0280767
2,1,1,0.366885,-0.0237646,-0.0254763,0.0749961
2,1,2,-0.010611,-0.0149686,0.0346804,-0.0209397
2,1,3,-0.370902,-0.0195617,-0.01298,-0.0243627
2,2,0,0.185241,0.563251,0.052102,0.212126
2,2,1,1.04358,0.186385,0.216302,0.510054
2,2,2,0.407209,-0.0242579,0.511161,0.150316
2,2,3,-0.916773,0.21155,0.140073,0.0116711
2,3,0,0.609832,1.34648,0.423931,0.785668
2,3,1,2.36175,0.777912,0.821034,1.29326
2,3,2,0.736441,0.400642,1.26517,0.696544
2,3,3,-0.576613,0.760112,0.567241,0.340014
2,4,0,0.918261,1.77307,0.593123,1.13614
2,4,1,2.70723,1.1663,1.17621,1.75891
2,4,2,1.07663,0.723312,1.77761,1.12911
2,4,3,-0.447198,1.06042,1.14105,0.608642
2,5,0,0.132375,0.159228,-0.0272945,-0.00873893
2,5,1,0.707941,0.0508379,-0.0139944,0.259977
2,5,2,0.0202839,-0.0318741,0.274758,0.026636
2,5,3,-0.729445,0.00698628,0.0109123,-0.0240459
2,6,0,0.000877206,-0.00697673,0.00155986,0
2,6,1,0.0627906,-0.0111258,-0.00689105,-0.00722803
2,6,2,0.01298,-0.00697673,-0.00629529,-0.0152823
2,6,3,0,-0.00707567,0,0.00697673
2,7,2,-0.01298,-0.00697673,0,-0.00722803
2,7,3,-0.132558,0,0,0
3,1,0,0,0.00587623,-0.000225489,-0.0117122
3,1,1,0.064125,-0.0116868,-0.012232,0.0110418
3,1,2,-0.0143823,-0.0115883,0.0132401,-0.0123936
3,1,3,-0.271188,0.00765818,-0.0168523,0.00236514
3,2,0,0.072331,0.467474,-0.00507184,0.103253
3,2,1,1.04744,0.0951819,0.148178,0.479726
3,2,2,0.160234,-0.0176664,0.433451,0.0335897
3,2,3,-0.60649,0.133345,0.0384606,-0.00646209
3,3,0,0.68683,2.0682,0.419183,1.05775
3,3,1,3.86932,1.10265,1.21223,2.1073
3,3,2,0.964339,0.273966,2.05223,0.633653
3,3,3,-0.676877,0.941833,0.740259,0.296435
3,4,0,1.22045,2.95294,1.08403,1.70935
3,4,1,4.50506,1.93803,1.96856,2.88631
3,4,2,1.51511,0.962423,2.89427,1.81239
3,4,3,-0.200342,1.89126,1.3943,0.379682
3,5,0,0.42716,0.0625041,-0.0208832,0.0439463
3,5,1,0.538466,0.0225346,0.0470737,0.136474
3,5,2,-0.000764933,-0.0342184,0.20719,0.0388126
3,5,3,-0.380801,-0.0111789,0.0181969,-0.0233282
4,1,0,-0.0118276,0.0978166,-0.00697673,-0.00820433
4,1,1,0.489835,-0.0129041,-0.0169089,0.0746537
4,1,2,0.000776565,0.00773584,0.0412564,-0.0102286
4,1,3,0,-0.00111979,-0.00292484,-0.00652662
4,2,0,0.0536016,0.390111,-0.0316101,0.0832621
4,2,1,0.993534,0.0730834,0.0683697,0.378299
4,2,2,0.0281383,-0.0166359,0.320078,0.0387328
4,2,3,-0.621435,0.0670691,0.016703,-0.0142522
4,3,0,0.553742,4.21343,0.274716,0.862909
4,3,1,8.21434,2.0644,2.23275,3.72402
4,3,2,1.1241,0.141523,3.73481,0.856474
4,3,3,-0.531729,1.28841,0.189411,0.114227
4,4,0,2.53349,5.86514,1.04041,2.15156
4,4,1,8.98024,3.96773,3.99957,5.80381
4,4,2,3.00909,1.25038,5.83519,3.07001
4,4,3,-0.600619,1.41708,3.38661,0.776482
4,5,0,0.495325,0.052146,-0.01298,-0.00743432
4,5,1,0.492623,0.00494529,0.0615635,0.160506
4,5,2,0.00319612,0.00697673,0.137788,0
4,5,3,-0.147173,0,-0.00947205,-0.00722803
5,1,0,-0.00962801,0.13074,0.0017215,0
5,1,1,1.0625,-0.0129149,-0.0131745,0.192919
5,1,2,0,-0.0115883,0.0535516,-0.00722803
