x_bucket,y_bucket,direction,q_move,q_turn_r,q_turn_l,q_still
0,0,0,0,-0.0040827,-0.00104372,-0.00387903
0,0,1,0.125478,0,0,0.0046481
0,0,2,0.00446278,0,0.00674472,0
0,0,3,-0.230324,-0.00753198,-0.00745196,-0.0148673
0,1,0,-0.0313638,-0.00596402,-0.0316315,-0.0388906
0,1,1,0.194227,-0.0217059,-0.0312258,-0.014062
0,1,2,-0.0193713,-0.0336831,-0.0152409,-0.0347168
0,1,3,-0.3241,-0.0343985,-0.0348737,-0.0239822
0,2,0,0.00950778,0.170216,-0.0441059,0.0293388
0,2,1,0.545284,0.0134735,0.00555773,0.140239
0,2,2,0.124465,-0.0414618,0.167157,0.0026197
0,2,3,-0.360381,0.0194167,0.0159566,-0.041593
0,3,0,0.55707,0.99324,0.288088,0.608002
0,3,1,1.52862,0.58032,0.594175,0.959136
0,3,2,0.555373,0.261107,0.964479,0.494944
0,3,3,-0.357171,0.585039,0.504286,0.204263
0,4,0,0.648837,1.08843,0.442267,0.704148
0,4,1,1.64874,0.708501,0.709214,1.09164
0,4,2,0.685236,0.443052,1.09028,0.702894
0,4,3,-0.114664,0.704528,0.701417,0.44238
0,5,0,0.309796,0.512906,0.021144,0.108092
0,5,1,1.01456,0.184851,0.190788,0.462929
0,5,2,0.132547,0.0289565,0.520127,0.23958
0,5,3,-0.784904,0.163562,0.200844,0.0332127
0,6,0,0.0155975,0.0409507,-0.0328129,-0.0163679
0,6,1,0.20833,-0.00422877,-0.0267915,0.0379085
0,6,2,-0.0198991,-0.0367576,0.055086,-0.0224856
0,6,3,-0.392059,-0.0204762,-0.0241149,-0.0375838
0,7,0,-0.0040827,0.0175281,-0.0040827,-0.000100011
0,7,1,0.253892,-0.012249,-0.00759868,0.0115424
0,7,2,-0.0142249,-0.00805206,0.0213343,-0.00333381
0,7,3,-0.0775714,-0.00761395,-0.00647894,-0.00418027
1,0,0,0.00431606,0,-0.00783204,0.0040827
1,0,1,0.080554,-0.00759868,0,0.000521588
1,0,2,-0.0040827,0.0040827,0,0
1,0,3,-0.296625,-0.0040827,0,0.000333369
1,1,0,-0.0153532,0.0482209,-0.0263515,-0.0135839
1,1,1,0.328905,-0.0158393,-0.0133605,0.0432514
1,1,2,-1.12271e-06,-0.00891979,0.0346323,-0.0112855
1,1,3,-0.603398,-0.0207507,-0.0139274,-0.0267577
1,2,0,0.0336262,0.280326,-0.0349377,0.0439085
1,2,1,0.766774,0.0123002,0.0521918,0.234927
1,2,2,0.0711454,-0.0133659,0.220299,0.00306144
1,2,3,-0.63194,0.0444187,0.00572099,-0.0326639
1,3,0,0.590731,1.06401,0.205282,0.584594
1,3,1,1.62944,0.531443,0.662297,1.04677
1,3,2,0.501582,0.152664,0.969835,0.289233
1,3,3,-0.717787,0.569644,0.290008,0.17462
1,4,0,0.671674,1.23962,0.444574,0.806658
1,4,1,1.88383,0.8146,0.81056,1.23615
1,4,2,0.744859,0.429498,1.23714,0.79659
1,4,3,-0.562516,0.796744,0.720147,0.396184
1,5,0,0.23541,0.476888,0.0103744,0.0964321
1,5,1,1.06346,0.1747,0.142902,0.453624
1,5,2,0.150255,-0.00170493,0.512444,0.145875
1,5,3,-0.773506,0.165875,0.123325,0.00572558
1,6,0,-0.00310923,0.0487439,-0.0256722,-0.0116645
1,6,1,0.246946,-0.00580279,-0.0169481,0.0109511
1,6,2,-0.016936,-0.0280199,0.0178013,-0.00628219
1,6,3,-0.298168,-0.0142499,-0.024684,-0.00398514
1,7,0,-0.00383601,-0.00215226,-0.00419205,-0.0144588
1,7,1,0.141664,-0.0173511,-0.0110599,-0.00417455
1,7,2,-0.0040827,-0.00460887,0.0004795,-0.0112226
1,7,3,-0.237018,-0.00813064,-0.0040827,-0.00783776
2,0,0,-0.0118003,-0.0189056,-0.00339851,-0.0119372
2,0,1,0.107555,-0.0153416,-0.0189241,0.00228925
